# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
2.27900000e+02	U              	(-4.01340852e-02 -2.65032822e-02 -8.03424732e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16517364e+00 3.83386949e-01 4.69673892e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.27950000e+02	p              	-4.56469239e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66616918e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.27950000e+02	U              	(-4.01343090e-02 -2.65033799e-02 -8.03429253e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16517135e+00 3.83386564e-01 4.69671976e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28000000e+02	p              	-4.56470992e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66617285e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28000000e+02	U              	(-4.01345382e-02 -2.65034803e-02 -8.03433526e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16516908e+00 3.83386172e-01 4.69670098e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28050000e+02	p              	-4.56472553e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66617692e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28050000e+02	U              	(-4.01347720e-02 -2.65035831e-02 -8.03437738e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16516682e+00 3.83385773e-01 4.69668252e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28100000e+02	p              	-4.56474274e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66618131e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28100000e+02	U              	(-4.01350109e-02 -2.65036890e-02 -8.03442126e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16516459e+00 3.83385366e-01 4.69666454e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28150000e+02	p              	-4.56475999e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66618518e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28150000e+02	U              	(-4.01352550e-02 -2.65037982e-02 -8.03446471e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16516238e+00 3.83384951e-01 4.69664694e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28200000e+02	p              	-4.56477467e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66619008e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28200000e+02	U              	(-4.01355029e-02 -2.65039096e-02 -8.03450540e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16516018e+00 3.83384527e-01 4.69662994e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28250000e+02	p              	-4.56478915e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66619412e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28250000e+02	U              	(-4.01357563e-02 -2.65040243e-02 -8.03455020e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16515801e+00 3.83384097e-01 4.69661263e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28300000e+02	p              	-4.56480268e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66619819e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28300000e+02	U              	(-4.01360153e-02 -2.65041424e-02 -8.03459370e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16515586e+00 3.83383660e-01 4.69659585e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28350000e+02	p              	-4.56482122e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66619778e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28350000e+02	U              	(-4.01362661e-02 -2.65042539e-02 -8.03461277e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16515374e+00 3.83383213e-01 4.69658145e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28400000e+02	p              	-4.56483467e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66620127e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28400000e+02	U              	(-4.01365168e-02 -2.65043648e-02 -8.03465147e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16515165e+00 3.83382759e-01 4.69656599e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28450000e+02	p              	-4.56484965e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66620382e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28450000e+02	U              	(-4.01367658e-02 -2.65044738e-02 -8.03468190e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16514959e+00 3.83382297e-01 4.69655128e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28500000e+02	p              	-4.56486479e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66620472e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28500000e+02	U              	(-4.01370098e-02 -2.65045789e-02 -8.03470624e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16514755e+00 3.83381827e-01 4.69653689e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28550000e+02	p              	-4.56487111e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66620914e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28550000e+02	U              	(-4.01372562e-02 -2.65046847e-02 -8.03474362e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16514555e+00 3.83381353e-01 4.69652256e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28600000e+02	p              	-4.56488255e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66621580e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28600000e+02	U              	(-4.01375081e-02 -2.65047942e-02 -8.03478379e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16514357e+00 3.83380870e-01 4.69650907e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28650000e+02	p              	-4.56489519e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66621761e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28650000e+02	U              	(-4.01377697e-02 -2.65049102e-02 -8.03482899e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16514162e+00 3.83380380e-01 4.69649584e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28700000e+02	p              	-4.56490308e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66622179e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28700000e+02	U              	(-4.01380365e-02 -2.65050296e-02 -8.03486554e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16513970e+00 3.83379884e-01 4.69648305e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28750000e+02	p              	-4.56491133e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66622561e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28750000e+02	U              	(-4.01383092e-02 -2.65051527e-02 -8.03490575e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16513780e+00 3.83379381e-01 4.69647069e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28800000e+02	p              	-4.56491872e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66622944e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28800000e+02	U              	(-4.01385866e-02 -2.65052788e-02 -8.03494366e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16513594e+00 3.83378872e-01 4.69645884e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28850000e+02	p              	-4.56492580e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66623288e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28850000e+02	U              	(-4.01388683e-02 -2.65054076e-02 -8.03498160e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16513410e+00 3.83378356e-01 4.69644744e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28900000e+02	p              	-4.56493190e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66623649e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28900000e+02	U              	(-4.01391538e-02 -2.65055387e-02 -8.03501854e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16513230e+00 3.83377835e-01 4.69643653e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.28950000e+02	p              	-4.56493722e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66624004e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.28950000e+02	U              	(-4.01394424e-02 -2.65056717e-02 -8.03505456e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16513054e+00 3.83377309e-01 4.69642609e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29000000e+02	p              	-4.56494194e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66624345e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29000000e+02	U              	(-4.01397311e-02 -2.65058044e-02 -8.03508492e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16512880e+00 3.83376776e-01 4.69641604e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29050000e+02	p              	-4.56494583e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66624695e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29050000e+02	U              	(-4.01400203e-02 -2.65059369e-02 -8.03511677e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16512710e+00 3.83376239e-01 4.69640662e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29100000e+02	p              	-4.56494753e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66625141e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29100000e+02	U              	(-4.01403245e-02 -2.65060803e-02 -8.03517373e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16512543e+00 3.83375696e-01 4.69639758e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29150000e+02	p              	-4.56495360e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66625470e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29150000e+02	U              	(-4.01406364e-02 -2.65062295e-02 -8.03521216e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16512379e+00 3.83375146e-01 4.69638927e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29200000e+02	p              	-4.56495558e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66625798e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29200000e+02	U              	(-4.01409501e-02 -2.65063801e-02 -8.03524357e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16512219e+00 3.83374590e-01 4.69638127e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29250000e+02	p              	-4.56495561e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66626119e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29250000e+02	U              	(-4.01412630e-02 -2.65065298e-02 -8.03527264e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16512062e+00 3.83374029e-01 4.69637359e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29300000e+02	p              	-4.56495368e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66626633e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29300000e+02	U              	(-4.01415756e-02 -2.65066789e-02 -8.03530268e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511909e+00 3.83373465e-01 4.69636650e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29350000e+02	p              	-4.56495396e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66626735e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29350000e+02	U              	(-4.01418890e-02 -2.65068281e-02 -8.03533319e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511760e+00 3.83372896e-01 4.69635980e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29400000e+02	p              	-4.56495322e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66627106e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29400000e+02	U              	(-4.01422028e-02 -2.65069774e-02 -8.03536213e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511614e+00 3.83372323e-01 4.69635409e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29450000e+02	p              	-4.56495009e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66627535e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29450000e+02	U              	(-4.01425186e-02 -2.65071279e-02 -8.03539276e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511472e+00 3.83371745e-01 4.69634855e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29500000e+02	p              	-4.56494669e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66627848e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29500000e+02	U              	(-4.01428363e-02 -2.65072795e-02 -8.03542199e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511334e+00 3.83371163e-01 4.69634356e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29550000e+02	p              	-4.56494200e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66628155e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29550000e+02	U              	(-4.01431577e-02 -2.65074335e-02 -8.03545383e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511200e+00 3.83370578e-01 4.69633917e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29600000e+02	p              	-4.56493721e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66628485e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29600000e+02	U              	(-4.01434780e-02 -2.65075866e-02 -8.03547597e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16511070e+00 3.83369989e-01 4.69633500e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29650000e+02	p              	-4.56493083e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66628809e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29650000e+02	U              	(-4.01437991e-02 -2.65077402e-02 -8.03550298e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510944e+00 3.83369397e-01 4.69633161e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29700000e+02	p              	-4.56492695e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66629170e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29700000e+02	U              	(-4.01441237e-02 -2.65078965e-02 -8.03553349e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510822e+00 3.83368800e-01 4.69632889e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29750000e+02	p              	-4.56491958e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66629446e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29750000e+02	U              	(-4.01444512e-02 -2.65080549e-02 -8.03556033e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510703e+00 3.83368199e-01 4.69632660e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29800000e+02	p              	-4.56491022e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66629764e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29800000e+02	U              	(-4.01447780e-02 -2.65082127e-02 -8.03558097e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510589e+00 3.83367596e-01 4.69632474e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29850000e+02	p              	-4.56489748e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66630168e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29850000e+02	U              	(-4.01451033e-02 -2.65083688e-02 -8.03560075e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510479e+00 3.83366990e-01 4.69632364e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29900000e+02	p              	-4.56488670e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66630525e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29900000e+02	U              	(-4.01454303e-02 -2.65085258e-02 -8.03562582e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510374e+00 3.83366382e-01 4.69632292e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.29950000e+02	p              	-4.56488162e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66630440e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.29950000e+02	U              	(-4.01457513e-02 -2.65086788e-02 -8.03563545e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510274e+00 3.83365769e-01 4.69632452e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30000000e+02	p              	-4.56487492e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66630357e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30000000e+02	U              	(-4.01460638e-02 -2.65088262e-02 -8.03564256e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510178e+00 3.83365152e-01 4.69632509e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30050000e+02	p              	-4.56485745e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66631257e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30050000e+02	U              	(-4.01463842e-02 -2.65089795e-02 -8.03567790e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16510086e+00 3.83364533e-01 4.69632520e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30100000e+02	p              	-4.56484805e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66631241e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30100000e+02	U              	(-4.01466967e-02 -2.65091279e-02 -8.03567744e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509999e+00 3.83363911e-01 4.69632771e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30150000e+02	p              	-4.56484289e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66630877e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30150000e+02	U              	(-4.01469850e-02 -2.65092598e-02 -8.03565425e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509916e+00 3.83363287e-01 4.69633039e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30200000e+02	p              	-4.56482095e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66631457e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30200000e+02	U              	(-4.01472797e-02 -2.65093957e-02 -8.03568792e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509839e+00 3.83362662e-01 4.69633279e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30250000e+02	p              	-4.56480478e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66631979e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30250000e+02	U              	(-4.01475898e-02 -2.65095425e-02 -8.03572333e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509765e+00 3.83362035e-01 4.69633619e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30300000e+02	p              	-4.56478764e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66632301e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30300000e+02	U              	(-4.01479093e-02 -2.65096963e-02 -8.03574558e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509696e+00 3.83361406e-01 4.69633992e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30350000e+02	p              	-4.56476984e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66632594e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30350000e+02	U              	(-4.01482348e-02 -2.65098549e-02 -8.03576618e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509631e+00 3.83360777e-01 4.69634423e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30400000e+02	p              	-4.56475146e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66632869e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30400000e+02	U              	(-4.01485636e-02 -2.65100163e-02 -8.03578407e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509571e+00 3.83360146e-01 4.69634930e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30450000e+02	p              	-4.56473176e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66633148e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30450000e+02	U              	(-4.01488946e-02 -2.65101797e-02 -8.03580079e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509515e+00 3.83359514e-01 4.69635480e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30500000e+02	p              	-4.56471102e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66633460e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30500000e+02	U              	(-4.01492264e-02 -2.65103442e-02 -8.03581539e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509464e+00 3.83358882e-01 4.69636066e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30550000e+02	p              	-4.56468897e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66633767e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30550000e+02	U              	(-4.01495592e-02 -2.65105098e-02 -8.03583004e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509418e+00 3.83358250e-01 4.69636711e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30600000e+02	p              	-4.56466614e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66634056e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30600000e+02	U              	(-4.01498927e-02 -2.65106763e-02 -8.03584317e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509376e+00 3.83357619e-01 4.69637422e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30650000e+02	p              	-4.56464255e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66634344e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
2.30650000e+02	U              	(-4.01502262e-02 -2.65108432e-02 -8.03585469e-20)	(5.74617736e-01 -8.60004273e-01 -1.32081388e-17)	(1.16509339e+00 3.83356987e-01 4.69638184e-19)	(-2.76149616e-01 1.38772196e+00 0.00000000e+00)
2.30700000e+02	p              	-4.56461952e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.66634620e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
