# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
5.00000000e-02	p              	-1.89248840e+01	(1.03340804e+00 -4.06193460e-02 2.61053336e-17)	2.21149509e+01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.10000000e+00	U              	(-5.03554353e-01 7.43163688e-03 -1.16727731e-19)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.45003231e+00 7.74854509e-02 2.77072197e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.15000000e+00	p              	-7.96230717e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.82923856e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.15000000e+00	U              	(-5.12302434e-01 9.23862726e-03 -1.05103500e-19)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44884189e+00 8.06366619e-02 2.74458491e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.20000000e+00	p              	-7.91963801e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.82692167e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.20000000e+00	U              	(-5.20582016e-01 1.10365801e-02 -9.33636998e-20)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44763497e+00 8.37159174e-02 2.71897649e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.25000000e+00	p              	-7.87703789e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.82504934e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.25000000e+00	U              	(-5.28436522e-01 1.28018041e-02 -8.19295868e-20)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44641074e+00 8.67265024e-02 2.69355616e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.30000000e+00	p              	-7.83598674e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.82274665e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.30000000e+00	U              	(-5.35883064e-01 1.45448635e-02 -7.06897738e-20)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44516980e+00 8.96681307e-02 2.66911168e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.35000000e+00	p              	-7.79558601e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.82045733e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.35000000e+00	U              	(-5.42945758e-01 1.62560729e-02 -5.96360514e-20)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44391328e+00 9.25422960e-02 2.64509351e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.40000000e+00	p              	-7.75656110e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.81775199e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.40000000e+00	U              	(-5.49650539e-01 1.79332453e-02 -4.88658279e-20)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44264275e+00 9.53494318e-02 2.62182672e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.45000000e+00	p              	-7.71946974e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.81416396e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.45000000e+00	U              	(-5.56031182e-01 1.95850470e-02 -3.84465212e-20)	(1.49714178e+00 5.88998071e-02 2.21287469e-17)	(1.44136253e+00 9.80895914e-02 2.59931630e-19)	(3.09901797e-01 1.55718056e+00 0.00000000e+00)
3.50000000e+00	p              	-7.68248253e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.81107432e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.50000000e+00	U              	(-5.25665058e-01 -3.76534923e-02 -2.46729105e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.46168759e+00 2.80458324e-01 2.40465678e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.55000000e+00	p              	-7.64614485e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.80818127e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.55000000e+00	U              	(-5.39332407e-01 -3.56585415e-02 -2.40201552e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.45921805e+00 2.81748129e-01 2.38829116e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.60000000e+00	p              	-7.61099708e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.80478726e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.60000000e+00	U              	(-5.52499984e-01 -3.36617015e-02 -2.31702667e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.45677570e+00 2.83001151e-01 2.37238218e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.65000000e+00	p              	-7.57649911e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.80147011e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.65000000e+00	U              	(-5.65206630e-01 -3.16271365e-02 -2.23704014e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.45436134e+00 2.84218702e-01 2.35683159e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.70000000e+00	p              	-7.54182682e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.79869073e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.70000000e+00	U              	(-5.77397807e-01 -2.95827106e-02 -2.14638438e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.45197374e+00 2.85402984e-01 2.34147354e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.75000000e+00	p              	-7.50833038e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.79548679e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.75000000e+00	U              	(-5.89034996e-01 -2.75443373e-02 -2.05140193e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.44961334e+00 2.86556242e-01 2.32645012e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.80000000e+00	p              	-7.47568081e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.79237191e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.80000000e+00	U              	(-6.00171625e-01 -2.54934670e-02 -1.96232334e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.44727909e+00 2.87677206e-01 2.31192959e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.85000000e+00	p              	-7.44384970e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.78894223e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
3.85000000e+00	U              	(-6.10821045e-01 -2.33906562e-02 -1.87197271e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.44497204e+00 2.88767419e-01 2.29761696e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.90000000e+00	p              	-7.41253605e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.78556215e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.90000000e+00	U              	(-6.20985843e-01 -2.13104774e-02 -1.78119410e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.44269255e+00 2.89828614e-01 2.28362657e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
3.95000000e+00	p              	-7.38085860e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.78290805e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
3.95000000e+00	U              	(-6.30681174e-01 -1.95563909e-02 -1.68879035e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.44043875e+00 2.90862817e-01 2.26978477e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
4.00000000e+00	p              	-7.35191023e-01	(-1.21582604e-01 -1.02709283e+00 0.00000000e+00)	5.77870457e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.00000000e+00	U              	(-6.39911204e-01 -1.77870978e-02 -1.58953179e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.43821262e+00 2.91870152e-01 2.25646725e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
4.05000000e+00	p              	-7.33770550e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.77441367e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
4.05000000e+00	U              	(-6.48690343e-01 -1.59949996e-02 -1.49106147e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.43601545e+00 2.92851123e-01 2.24346562e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
4.10000000e+00	p              	-7.36085888e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.77165312e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.10000000e+00	U              	(-6.57037193e-01 -1.41865278e-02 -1.39476158e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.43430396e+00 9.23042011e-02 2.09338960e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.15000000e+00	p              	-7.37588403e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.76869883e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.15000000e+00	U              	(-6.64966477e-01 -1.23501388e-02 -1.29982332e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.43288280e+00 9.45957139e-02 2.07524507e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.20000000e+00	p              	-7.39547552e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.76560213e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.20000000e+00	U              	(-6.72493555e-01 -1.05295975e-02 -1.20723954e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.43146142e+00 9.68381482e-02 2.05744897e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.25000000e+00	p              	-7.40583430e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.76187965e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.25000000e+00	U              	(-6.79633581e-01 -8.73965918e-03 -1.11735879e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.43004289e+00 9.90323377e-02 2.04003300e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.30000000e+00	p              	-7.42016850e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.75870808e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.30000000e+00	U              	(-6.86433231e-01 -6.96565665e-03 -1.03477719e-19)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42862712e+00 1.01181358e-01 2.02286687e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.35000000e+00	p              	-7.42088927e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.75536055e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.35000000e+00	U              	(-6.92879992e-01 -5.21610761e-03 -9.50951135e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42721457e+00 1.03286179e-01 2.00621919e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.40000000e+00	p              	-7.42379231e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.75216732e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.40000000e+00	U              	(-6.98797351e-01 -3.64001760e-03 -8.44424195e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42580577e+00 1.05348355e-01 1.98985436e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.45000000e+00	p              	-7.42596329e-01	(1.66485475e+00 -6.14253695e-01 -2.30365024e-17)	5.74889677e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.45000000e+00	U              	(-7.04323913e-01 -2.18444129e-03 -7.60252386e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42440132e+00 1.07369215e-01 1.97382523e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.50000000e+00	p              	-7.43267925e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.74586997e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.50000000e+00	U              	(-7.09436233e-01 -7.77075170e-04 -6.67636961e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42300170e+00 1.09350380e-01 1.95805360e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.55000000e+00	p              	-7.43687700e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.74288187e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.55000000e+00	U              	(-7.14238952e-01 6.15018372e-04 -5.89411472e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42160719e+00 1.11294250e-01 1.94239527e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.60000000e+00	p              	-7.44638549e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.73998220e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.60000000e+00	U              	(-7.18777163e-01 1.99165449e-03 -5.14954757e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.42021777e+00 1.13202453e-01 1.92702836e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.65000000e+00	p              	-7.43722331e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.73858038e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.65000000e+00	U              	(-7.23022287e-01 3.37489159e-03 -4.36727780e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.41883145e+00 1.15078364e-01 1.91174828e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.70000000e+00	p              	-7.44383503e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.73442735e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.70000000e+00	U              	(-7.26984568e-01 4.74310827e-03 -3.62014655e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.41745120e+00 1.16918893e-01 1.89719254e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.75000000e+00	p              	-7.44375970e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.73157762e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
4.75000000e+00	U              	(-7.30698973e-01 6.08341879e-03 -2.92488536e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.41607708e+00 1.18726194e-01 1.88256300e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.80000000e+00	p              	-7.43503940e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.72837963e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.80000000e+00	U              	(-7.34209931e-01 7.39809481e-03 -2.27359857e-20)	(1.76997362e+00 6.96548838e-02 0.00000000e+00)	(1.41470920e+00 1.20501270e-01 1.86821844e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.85000000e+00	p              	-7.42923925e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.72565724e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.85000000e+00	U              	(-5.44740731e-01 -1.36100710e-01 -7.69696346e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.41334708e+00 1.22245481e-01 1.85408754e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.90000000e+00	p              	-7.42190639e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.72295857e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.90000000e+00	U              	(-5.44428992e-01 -1.37324641e-01 -7.76694641e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.41199056e+00 1.23959851e-01 1.84016416e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
4.95000000e+00	p              	-7.41461166e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.72024149e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
4.95000000e+00	U              	(-5.44075369e-01 -1.38486521e-01 -7.82740687e-19)	(1.48871873e+00 -1.76335018e-01 0.00000000e+00)	(1.41064013e+00 1.25646006e-01 1.82627285e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.00000000e+00	p              	-7.40532113e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.71710967e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.00000000e+00	U              	(-5.45531744e-01 -7.51566997e-02 -3.06153525e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40929624e+00 1.27302948e-01 1.81292333e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.05000000e+00	p              	-7.38626694e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.71606373e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.05000000e+00	U              	(-5.57735048e-01 -7.34436841e-02 -3.04392671e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40795569e+00 1.28935011e-01 1.79934592e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.10000000e+00	p              	-7.37584806e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.71329459e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.10000000e+00	U              	(-5.69490966e-01 -7.17251491e-02 -3.05408884e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40662023e+00 1.30541907e-01 1.78603503e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.15000000e+00	p              	-7.36377358e-01	(1.75704651e+00 -6.48271988e-01 2.04167066e-17)	5.71080907e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.15000000e+00	U              	(-5.80812794e-01 -6.99934690e-02 -3.06508526e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40529021e+00 1.32124048e-01 1.77292458e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.20000000e+00	p              	-7.35552768e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.70828210e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.20000000e+00	U              	(-5.91709085e-01 -6.82493981e-02 -3.07312717e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40396563e+00 1.33681442e-01 1.76008744e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.25000000e+00	p              	-7.34942423e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.70590694e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.25000000e+00	U              	(-6.02190691e-01 -6.64964061e-02 -3.07788703e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40264635e+00 1.35214561e-01 1.74742667e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.30000000e+00	p              	-7.33645113e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.70382105e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.30000000e+00	U              	(-6.12284750e-01 -6.47372173e-02 -3.08050996e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40133181e+00 1.36724122e-01 1.73496236e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.35000000e+00	p              	-7.32787543e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.70168071e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.35000000e+00	U              	(-6.21982809e-01 -6.29718520e-02 -3.08424166e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.40002202e+00 1.38210905e-01 1.72260478e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.40000000e+00	p              	-7.31712274e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.70003632e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.40000000e+00	U              	(-6.31356694e-01 -6.12338397e-02 -3.05627526e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39871635e+00 1.39676144e-01 1.71036713e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.45000000e+00	p              	-7.30359409e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.69920943e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.45000000e+00	U              	(-6.40443535e-01 -5.95288561e-02 -3.02676083e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39741359e+00 1.41121760e-01 1.69816534e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.50000000e+00	p              	-7.30481556e-01	(1.85266391e+00 6.83554323e-01 0.00000000e+00)	5.69380607e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
5.50000000e+00	U              	(-6.49084143e-01 -5.78591374e-02 -3.00033912e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39611912e+00 1.42542365e-01 1.68670144e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.55000000e+00	p              	-7.29531626e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.69156581e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.55000000e+00	U              	(-6.57318556e-01 -5.62134794e-02 -2.97928983e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39483099e+00 1.43940706e-01 1.67505598e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.60000000e+00	p              	-7.28345829e-01	(1.85266391e+00 6.83554323e-01 0.00000000e+00)	5.68963533e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
5.60000000e+00	U              	(-6.65231471e-01 -5.46005277e-02 -2.94463687e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39354793e+00 1.45318046e-01 1.66361498e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.65000000e+00	p              	-7.27297905e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.68757355e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.65000000e+00	U              	(-6.72839623e-01 -5.30120895e-02 -2.91954215e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39226967e+00 1.46674825e-01 1.65235849e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.70000000e+00	p              	-7.26413337e-01	(1.85266391e+00 -6.83554323e-01 0.00000000e+00)	5.68532786e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.70000000e+00	U              	(-6.80115905e-01 -5.14325749e-02 -2.90678539e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.39099640e+00 1.48011326e-01 1.64125771e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.75000000e+00	p              	-7.24839204e-01	(1.90015960e+00 -5.36090757e-01 0.00000000e+00)	5.68407891e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.75000000e+00	U              	(-6.87036674e-01 -4.98778763e-02 -2.88079484e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.38972775e+00 1.49329370e-01 1.63010525e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.80000000e+00	p              	-7.24005872e-01	(1.90015960e+00 -5.36090757e-01 0.00000000e+00)	5.68190360e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.80000000e+00	U              	(-6.93625115e-01 -4.83417062e-02 -2.86466316e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.38846402e+00 1.50628419e-01 1.61929357e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.85000000e+00	p              	-7.23355026e-01	(1.90015960e+00 -5.36090757e-01 0.00000000e+00)	5.67996993e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.85000000e+00	U              	(-6.99900613e-01 -4.68201436e-02 -2.85118614e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.38720515e+00 1.51908656e-01 1.60862817e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
5.90000000e+00	p              	-7.22234477e-01	(1.90015960e+00 -5.36090757e-01 0.00000000e+00)	5.67799216e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
5.90000000e+00	U              	(-7.05855860e-01 -4.53019162e-02 -2.84856756e-20)	(2.29660710e+00 9.04148630e-02 1.46230325e-17)	(1.38595159e+00 1.53170351e-01 1.59806805e-19)	(4.31212409e-01 1.52855036e+00 -1.44535346e-17)
