# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
11.9            	-8.45237526e-09	2.08729525e+00	1.86150014e-07	8.46226316e-08	1.01527382e-07
11.95           	-8.50380763e-09	2.08659960e+00	1.84070041e-07	8.35312126e-08	1.00538828e-07
12              	-8.55334551e-09	2.08590968e+00	1.82058799e-07	8.24760540e-08	9.95827450e-08
12.05           	-8.60095749e-09	2.08522543e+00	1.80114808e-07	8.14564466e-08	9.86583616e-08
12.1            	-8.64661372e-09	2.08454682e+00	1.78235344e-07	8.04710580e-08	9.77642855e-08
12.15           	-8.69028557e-09	2.08387380e+00	1.76424666e-07	7.95220477e-08	9.69026188e-08
12.2            	-8.73194995e-09	2.08320631e+00	1.74674048e-07	7.86050739e-08	9.60689738e-08
12.25           	-8.77158952e-09	2.08254432e+00	1.72958129e-07	7.77074748e-08	9.52506538e-08
12.3            	-8.80916832e-09	2.08188779e+00	1.71318151e-07	7.68499069e-08	9.44682436e-08
12.35           	-8.84466719e-09	2.08123667e+00	1.69726801e-07	7.60187333e-08	9.37080677e-08
12.4            	-8.85678565e-09	2.08059084e+00	2.99682009e-07	1.40984219e-07	1.58697790e-07
12.45           	-8.91242889e-09	2.07995041e+00	2.92503361e-07	1.37339252e-07	1.55164109e-07
12.5            	-8.98041516e-09	2.07931526e+00	2.88764380e-07	1.35401775e-07	1.53362605e-07
12.55           	-9.04931363e-09	2.07868534e+00	2.85345151e-07	1.33623262e-07	1.51721889e-07
12.6            	-9.11400510e-09	2.07806061e+00	2.82111855e-07	1.31941923e-07	1.50169933e-07
12.65           	-9.17101685e-09	2.07744104e+00	2.96056114e-07	1.38857040e-07	1.57199074e-07
12.7            	-9.23425267e-09	2.07682659e+00	2.79931397e-07	1.30731446e-07	1.49199951e-07
12.75           	-9.29092633e-09	2.07621721e+00	2.79926438e-07	1.30672293e-07	1.49254146e-07
12.8            	-9.34269135e-09	2.07561287e+00	2.76498325e-07	1.28906471e-07	1.47591854e-07
12.85           	-9.38892398e-09	2.07501353e+00	2.73410175e-07	1.27316164e-07	1.46094011e-07
12.9            	-9.42982311e-09	2.07441914e+00	2.70426598e-07	1.25783476e-07	1.44643122e-07
12.95           	-9.46578471e-09	2.07382968e+00	2.67538727e-07	1.24303579e-07	1.43235148e-07
13              	-9.49720697e-09	2.07324509e+00	2.64730623e-07	1.22868105e-07	1.41862519e-07
13.05           	-9.52443251e-09	2.07266535e+00	2.61993043e-07	1.21472089e-07	1.40520954e-07
13.1            	-9.54774681e-09	2.07209042e+00	2.59319742e-07	1.20112124e-07	1.39207618e-07
13.15           	-9.56738890e-09	2.07152026e+00	2.56706177e-07	1.18785699e-07	1.37920477e-07
13.2            	-9.58356284e-09	2.07095484e+00	2.54149403e-07	1.17491139e-07	1.36658265e-07
13.25           	-9.59644440e-09	2.07039412e+00	2.51645630e-07	1.16226370e-07	1.35419259e-07
13.3            	-9.60618837e-09	2.06983806e+00	2.49193396e-07	1.14990510e-07	1.34202887e-07
13.35           	-9.61293070e-09	2.06928663e+00	2.46789609e-07	1.13781874e-07	1.33007735e-07
13.4            	-9.61679389e-09	2.06873979e+00	2.44433039e-07	1.12599726e-07	1.31833314e-07
13.45           	-9.61788811e-09	2.06819751e+00	2.42121772e-07	1.11442998e-07	1.30678774e-07
13.5            	-9.61631387e-09	2.06765976e+00	2.39854184e-07	1.10310778e-07	1.29543406e-07
13.55           	-9.61216389e-09	2.06712650e+00	2.37628517e-07	1.09202095e-07	1.28426422e-07
13.6            	-9.60552335e-09	2.06659770e+00	2.35443492e-07	1.08116223e-07	1.27327269e-07
13.65           	-9.59647283e-09	2.06607332e+00	2.33297546e-07	1.07052300e-07	1.26245246e-07
13.7            	-9.58508752e-09	2.06555333e+00	2.31189301e-07	1.06009563e-07	1.25179738e-07
13.75           	-9.57143870e-09	2.06503770e+00	2.29117538e-07	1.04987330e-07	1.24130208e-07
13.8            	-9.55559407e-09	2.06452639e+00	2.27081009e-07	1.03984910e-07	1.23096099e-07
13.85           	-9.53761854e-09	2.06401937e+00	2.25079167e-07	1.03001965e-07	1.22077202e-07
13.9            	-9.51757478e-09	2.06351661e+00	2.23109204e-07	1.02037027e-07	1.21072177e-07
13.95           	-9.49552277e-09	2.06301807e+00	2.21170935e-07	1.01089945e-07	1.20080990e-07
14              	-9.47151961e-09	2.06252372e+00	2.19262878e-07	1.00159920e-07	1.19102959e-07
14.05           	-9.44562064e-09	2.06203354e+00	2.17383957e-07	9.92463580e-08	1.18137599e-07
14.1            	-9.41787969e-09	2.06154749e+00	2.15533555e-07	9.83488979e-08	1.17184657e-07
14.15           	-9.38834828e-09	2.06106553e+00	2.13710360e-07	9.74668316e-08	1.16243528e-07
14.2            	-9.35707714e-09	2.06058763e+00	2.11913396e-07	9.65996210e-08	1.15313775e-07
14.25           	-9.33243528e-09	2.06011270e+00	2.07209207e-07	9.42721682e-08	1.12937039e-07
14.3            	-9.29422753e-09	2.05964368e+00	1.92935426e-07	8.71734854e-08	1.05761940e-07
14.35           	-9.24199627e-09	2.05917756e+00	1.96052448e-07	8.87842278e-08	1.07268220e-07
14.4            	-9.19073587e-09	2.05871562e+00	1.92480955e-07	8.70497419e-08	1.05431214e-07
14.45           	-9.13931659e-09	2.05825757e+00	1.90931910e-07	8.63266386e-08	1.04605272e-07
14.5            	-9.08767262e-09	2.05780339e+00	1.88943752e-07	8.53842035e-08	1.03559549e-07
14.55           	-9.03541482e-09	2.05735305e+00	1.87094838e-07	8.45120041e-08	1.02582834e-07
14.6            	-8.98236043e-09	2.05690652e+00	1.85277841e-07	8.36565600e-08	1.01621281e-07
14.65           	-8.92841177e-09	2.05646376e+00	1.83502044e-07	8.28226105e-08	1.00679434e-07
14.7            	-8.87353257e-09	2.05602474e+00	1.81758476e-07	8.20057055e-08	9.97527706e-08
14.75           	-8.81771270e-09	2.05558944e+00	1.80051670e-07	8.12081223e-08	9.88435478e-08
14.8            	-8.76096227e-09	2.05515781e+00	1.78370223e-07	8.04241494e-08	9.79460740e-08
14.85           	-8.70329338e-09	2.05472983e+00	1.76714823e-07	7.96541183e-08	9.70607051e-08
14.9            	-8.64471994e-09	2.05430546e+00	1.75083113e-07	7.88968364e-08	9.61862763e-08
14.95           	-8.58525799e-09	2.05388467e+00	1.73473350e-07	7.81514170e-08	9.53219330e-08
15              	-8.52493353e-09	2.05346744e+00	1.71847205e-07	7.73986690e-08	9.44485360e-08
15.05           	-8.46373948e-09	2.05305372e+00	1.70258416e-07	7.66654686e-08	9.35929476e-08
15.1            	-8.40169069e-09	2.05264349e+00	1.68713412e-07	7.59550155e-08	9.27583969e-08
15.15           	-8.33881152e-09	2.05223672e+00	1.67182809e-07	7.52525930e-08	9.19302161e-08
15.2            	-8.27512013e-09	2.05183336e+00	1.65666514e-07	7.45581371e-08	9.11083774e-08
15.25           	-8.21063078e-09	2.05143339e+00	1.64167559e-07	7.38731490e-08	9.02944105e-08
15.3            	-8.14536037e-09	2.05103677e+00	1.62681880e-07	7.31955794e-08	8.94863002e-08
15.35           	-8.07932419e-09	2.05064348e+00	1.61210924e-07	7.25261377e-08	8.86847860e-08
15.4            	-8.01253809e-09	2.05025347e+00	1.59754007e-07	7.18644654e-08	8.78895416e-08
15.45           	-7.94501883e-09	2.04986671e+00	1.58310591e-07	7.12102766e-08	8.71003143e-08
15.5            	-7.87678280e-09	2.04948317e+00	1.56880400e-07	7.05634172e-08	8.63169828e-08
15.55           	-7.80784773e-09	2.04910282e+00	1.55462946e-07	6.99236255e-08	8.55393210e-08
15.6            	-7.73823290e-09	2.04872562e+00	1.54057784e-07	6.92906592e-08	8.47671250e-08
15.65           	-7.66795595e-09	2.04835154e+00	1.52664763e-07	6.86644254e-08	8.40003373e-08
15.7            	-7.59703740e-09	2.04798055e+00	1.51283029e-07	6.80444771e-08	8.32385519e-08
15.75           	-7.52549751e-09	2.04761261e+00	1.49912369e-07	6.74306870e-08	8.24816821e-08
15.8            	-7.45335682e-09	2.04724768e+00	1.48551831e-07	6.68225587e-08	8.17292724e-08
15.85           	-7.38063715e-09	2.04688574e+00	1.47203968e-07	6.62213466e-08	8.09826209e-08
15.9            	-7.30736060e-09	2.04652675e+00	1.45865371e-07	6.56253249e-08	8.02400461e-08
15.95           	-7.23355042e-09	2.04617068e+00	1.44537121e-07	6.50350101e-08	7.95021109e-08
16              	-7.15922851e-09	2.04581749e+00	1.43218828e-07	6.44501857e-08	7.87686427e-08
16.05           	-7.08441935e-09	2.04546715e+00	1.41910239e-07	6.38707002e-08	7.80395389e-08
16.1            	-7.00914690e-09	2.04511962e+00	1.40611229e-07	6.32964677e-08	7.73147615e-08
16.15           	-6.93343477e-09	2.04477487e+00	1.39321631e-07	6.27273806e-08	7.65942501e-08
16.2            	-6.85730809e-09	2.04443286e+00	1.38041162e-07	6.21632730e-08	7.58778892e-08
16.25           	-6.78079115e-09	2.04409357e+00	1.36769893e-07	6.16041551e-08	7.51657374e-08
16.3            	-6.70390902e-09	2.04375695e+00	1.35507614e-07	6.10498979e-08	7.44577159e-08
16.35           	-6.62668614e-09	2.04342298e+00	1.34254204e-07	6.05004159e-08	7.37537882e-08
16.4            	-6.54914788e-09	2.04309162e+00	1.33009545e-07	5.99556246e-08	7.30539204e-08
16.45           	-6.47131874e-09	2.04276283e+00	1.31773589e-07	5.94154756e-08	7.23581131e-08
16.5            	-6.39322436e-09	2.04243658e+00	1.30546172e-07	5.88798616e-08	7.16663103e-08
16.55           	-6.31488927e-09	2.04211284e+00	1.29327253e-07	5.83487372e-08	7.09785157e-08
16.6            	-6.23633816e-09	2.04179157e+00	1.28117038e-07	5.78221808e-08	7.02948572e-08
16.65           	-6.15750109e-09	2.04147273e+00	1.26791367e-07	5.72381824e-08	6.95531846e-08
16.7            	-6.07863509e-09	2.04115630e+00	1.25488913e-07	5.66658216e-08	6.88230918e-08
16.75           	-5.99969828e-09	2.04084225e+00	1.24235030e-07	5.61178166e-08	6.81172132e-08
16.8            	-5.92062963e-09	2.04053054e+00	1.23029380e-07	5.55940602e-08	6.74353195e-08
16.85           	-5.84143298e-09	2.04022113e+00	1.21828173e-07	5.50726536e-08	6.67555196e-08
16.9            	-5.75864680e-09	2.03991401e+00	1.54835486e-07	7.16590964e-08	8.31763900e-08
16.95           	-5.70107935e-09	2.03960910e+00	1.26162673e-07	5.73802572e-08	6.87824158e-08
17              	-5.63244065e-09	2.03930631e+00	2.08126503e-07	9.84308107e-08	1.09695692e-07
17.05           	-5.58773359e-09	2.03900580e+00	2.04126621e-07	9.64755768e-08	1.07651044e-07
17.1            	-5.54991051e-09	2.03870743e+00	2.01373094e-07	9.51366364e-08	1.06236457e-07
17.15           	-5.51240874e-09	2.03841117e+00	1.99218637e-07	9.40969098e-08	1.05121727e-07
17.2            	-5.47265782e-09	2.03811699e+00	1.97134136e-07	9.30944104e-08	1.04039726e-07
17.25           	-5.42985963e-09	2.03782485e+00	1.95120281e-07	9.21302810e-08	1.02990000e-07
17.3            	-5.38406284e-09	2.03753473e+00	1.93151281e-07	9.11915779e-08	1.01959704e-07
17.35           	-5.33562201e-09	2.03724659e+00	1.91218134e-07	9.02734450e-08	1.00944689e-07
17.4            	-5.28494253e-09	2.03696040e+00	1.89316396e-07	8.93732557e-08	9.99431408e-08
17.45           	-5.23238927e-09	2.03667614e+00	1.87442449e-07	8.84888353e-08	9.89536138e-08
17.5            	-5.17827034e-09	2.03639376e+00	1.85595375e-07	8.76194173e-08	9.79759580e-08
17.55           	-5.12284261e-09	2.03611325e+00	1.83773760e-07	8.67640376e-08	9.70097228e-08
17.6            	-5.06632486e-09	2.03583458e+00	1.81976180e-07	8.59217653e-08	9.60544150e-08
17.65           	-5.00890365e-09	2.03555770e+00	1.80199098e-07	8.50906455e-08	9.51084528e-08
17.7            	-4.95074059e-09	2.03528261e+00	1.78450740e-07	8.42746293e-08	9.41761104e-08
17.75           	-4.89198062e-09	2.03500925e+00	1.76722674e-07	8.34693564e-08	9.32533176e-08
17.8            	-4.83275131e-09	2.03473762e+00	1.75016014e-07	8.26752558e-08	9.23407584e-08
17.85           	-4.77197140e-09	2.03446794e+00	1.71815734e-07	8.11358955e-08	9.06798383e-08
17.9            	-4.71005835e-09	2.03419962e+00	1.71673697e-07	8.11267899e-08	9.05469066e-08
17.95           	-4.64832113e-09	2.03393297e+00	1.69565739e-07	8.01345482e-08	8.94311904e-08
18              	-4.58646606e-09	2.03366792e+00	1.68028815e-07	7.94279413e-08	8.86008734e-08
18.05           	-4.52468257e-09	2.03340446e+00	1.66436831e-07	7.86937331e-08	8.77430982e-08
18.1            	-4.46306831e-09	2.03314255e+00	1.64873945e-07	7.79739040e-08	8.69000406e-08
18.15           	-4.40170841e-09	2.03288218e+00	1.63328415e-07	7.72624993e-08	8.60659162e-08
18.2            	-4.34067368e-09	2.03262332e+00	1.61802207e-07	7.65604299e-08	8.52417772e-08
18.25           	-4.28002674e-09	2.03236594e+00	1.60294808e-07	7.58673773e-08	8.44274308e-08
18.3            	-4.21982302e-09	2.03211003e+00	1.58806567e-07	7.51834604e-08	8.36231065e-08
18.35           	-4.16011327e-09	2.03185555e+00	1.57337678e-07	7.45087259e-08	8.28289525e-08
18.4            	-4.10094411e-09	2.03160249e+00	1.55888177e-07	7.38431443e-08	8.20450325e-08
18.45           	-4.04235935e-09	2.03135083e+00	1.54458205e-07	7.31867433e-08	8.12714620e-08
18.5            	-3.98439951e-09	2.03110053e+00	1.53047901e-07	7.25395507e-08	8.05083498e-08
18.55           	-3.92601901e-09	2.03085147e+00	1.62494045e-07	7.73210034e-08	8.51730414e-08
18.6            	-3.88214953e-09	2.03060391e+00	1.57931584e-07	7.50836425e-08	8.28479416e-08
18.65           	-3.84205601e-09	2.03035760e+00	1.55872527e-07	7.40942076e-08	8.17783196e-08
18.7            	-3.80242891e-09	2.03011260e+00	1.54225400e-07	7.33102713e-08	8.09151291e-08
18.75           	-3.76206053e-09	2.02986885e+00	1.52631526e-07	7.25537023e-08	8.00778234e-08
18.8            	-3.72081592e-09	2.02962636e+00	1.51192692e-07	7.18755299e-08	7.93171617e-08
18.85           	-3.67894578e-09	2.02938509e+00	1.49816003e-07	7.12290558e-08	7.85869473e-08
18.9            	-3.63672806e-09	2.02914504e+00	1.48478620e-07	7.06025817e-08	7.78760378e-08
18.95           	-3.59438275e-09	2.02890619e+00	1.47165893e-07	6.99885635e-08	7.71773290e-08
19              	-3.55207062e-09	2.02866851e+00	1.45872959e-07	6.93844087e-08	7.64885499e-08
19.05           	-3.50991196e-09	2.02843200e+00	1.44599850e-07	6.87900128e-08	7.58098368e-08
19.1            	-3.46800213e-09	2.02819663e+00	1.43352785e-07	6.82083904e-08	7.51443947e-08
19.15           	-3.42642280e-09	2.02796240e+00	1.42116569e-07	6.76318616e-08	7.44847072e-08
19.2            	-3.38523940e-09	2.02772928e+00	1.40894985e-07	6.70622529e-08	7.38327317e-08
19.25           	-3.34450539e-09	2.02749726e+00	1.39695357e-07	6.65031730e-08	7.31921838e-08
19.3            	-3.30427036e-09	2.02726634e+00	1.38515441e-07	6.59534501e-08	7.25619909e-08
19.35           	-3.26457584e-09	2.02703648e+00	1.37356129e-07	6.54134887e-08	7.19426403e-08
19.4            	-3.22545953e-09	2.02680768e+00	1.36215420e-07	6.48822504e-08	7.13331694e-08
19.45           	-3.18695212e-09	2.02657994e+00	1.35093288e-07	6.43596919e-08	7.07335962e-08
19.5            	-3.14907970e-09	2.02635322e+00	1.33992922e-07	6.38473814e-08	7.01455408e-08
19.55           	-3.11186617e-09	2.02612753e+00	1.32909034e-07	6.33426508e-08	6.95663832e-08
19.6            	-3.07532985e-09	2.02590286e+00	1.31845192e-07	6.28472661e-08	6.89979258e-08
19.65           	-3.03948549e-09	2.02567918e+00	1.30799072e-07	6.23600505e-08	6.84390214e-08
19.7            	-2.99379356e-09	2.02545560e+00	1.82553555e-07	8.82829839e-08	9.42705711e-08
19.75           	-2.99765118e-09	2.02523474e+00	1.60123307e-07	7.70640021e-08	8.30593045e-08
19.8            	-3.01377428e-09	2.02501370e+00	1.61671592e-07	7.78220215e-08	8.38495701e-08
19.85           	-3.03113404e-09	2.02479398e+00	1.61120880e-07	7.75293061e-08	8.35915742e-08
19.9            	-3.04631948e-09	2.02457514e+00	1.59782280e-07	7.68448206e-08	8.29374596e-08
19.95           	-3.05817733e-09	2.02435726e+00	1.58637991e-07	7.62608182e-08	8.23771729e-08
20              	-3.06684132e-09	2.02414032e+00	1.57557385e-07	7.57118510e-08	8.18455336e-08
20.05           	-3.07273205e-09	2.02392430e+00	1.56504597e-07	7.51795667e-08	8.13250308e-08
20.1            	-3.07626361e-09	2.02370920e+00	1.55482336e-07	7.46649044e-08	8.08174317e-08
20.15           	-3.07778772e-09	2.02349501e+00	1.54481962e-07	7.41631931e-08	8.03187685e-08
20.2            	-3.07759438e-09	2.02328173e+00	1.53502155e-07	7.36734833e-08	7.98286720e-08
20.25           	-3.07592570e-09	2.02306935e+00	1.52543848e-07	7.31959983e-08	7.93478497e-08
20.3            	-3.07298919e-09	2.02285786e+00	1.51603909e-07	7.27289651e-08	7.88749435e-08
20.35           	-3.06896265e-09	2.02264725e+00	1.50682918e-07	7.22724964e-08	7.84104217e-08
20.4            	-3.06400114e-09	2.02243753e+00	1.49780355e-07	7.18261761e-08	7.79541784e-08
20.45           	-3.05824091e-09	2.02222868e+00	1.48895384e-07	7.13894511e-08	7.75059329e-08
20.5            	-3.05180142e-09	2.02202070e+00	1.48028418e-07	7.09624074e-08	7.70660103e-08
20.55           	-3.04478905e-09	2.02181358e+00	1.47179058e-07	7.05447397e-08	7.66343178e-08
20.6            	-3.03729912e-09	2.02160733e+00	1.46342001e-07	7.01337013e-08	7.62082996e-08
20.65           	-3.02941186e-09	2.02140193e+00	1.45534275e-07	6.97377257e-08	7.57965494e-08
20.7            	-3.02120899e-09	2.02119739e+00	1.44735129e-07	6.93463553e-08	7.53887733e-08
20.75           	-3.01275721e-09	2.02099369e+00	1.43955430e-07	6.89649578e-08	7.49904722e-08
20.8            	-3.00411860e-09	2.02079084e+00	1.43192814e-07	6.85922885e-08	7.46005257e-08
20.85           	-2.99534825e-09	2.02058883e+00	1.42448035e-07	6.82286691e-08	7.42193656e-08
20.9            	-2.98649734e-09	2.02038766e+00	1.41718886e-07	6.78729455e-08	7.38459401e-08
20.95           	-2.97761190e-09	2.02018732e+00	1.41007389e-07	6.75260825e-08	7.34813063e-08
21              	-2.96873310e-09	2.01998781e+00	1.40311252e-07	6.71868928e-08	7.31243590e-08
21.05           	-2.95989846e-09	2.01978914e+00	1.39633859e-07	6.68570312e-08	7.27768282e-08
21.1            	-2.95114310e-09	2.01959129e+00	1.38971845e-07	6.65347794e-08	7.24370656e-08
21.15           	-2.94249905e-09	2.01939426e+00	1.38327190e-07	6.62210961e-08	7.21060942e-08
21.2            	-2.93399605e-09	2.01919806e+00	1.37694585e-07	6.59132963e-08	7.17812884e-08
21.25           	-2.92565823e-09	2.01900268e+00	1.37080836e-07	6.56147595e-08	7.14660760e-08
21.3            	-2.91751051e-09	2.01880811e+00	1.36482170e-07	6.53235747e-08	7.11585957e-08
21.35           	-2.90957461e-09	2.01861436e+00	1.35895778e-07	6.50383142e-08	7.08574634e-08
21.4            	-2.90186786e-09	2.01842143e+00	1.35338320e-07	6.47672920e-08	7.05710277e-08
21.45           	-2.89441689e-09	2.01822931e+00	1.34781043e-07	6.44961048e-08	7.02849385e-08
21.5            	-2.88723459e-09	2.01803800e+00	1.34244334e-07	6.42349322e-08	7.00094013e-08
21.55           	-2.88033570e-09	2.01784750e+00	1.33721638e-07	6.39804831e-08	6.97411545e-08
21.6            	-2.87373407e-09	2.01765781e+00	1.33212877e-07	6.37327043e-08	6.94801724e-08
21.65           	-2.86744255e-09	2.01746892e+00	1.32717758e-07	6.34914366e-08	6.92263217e-08
21.7            	-2.86147234e-09	2.01728084e+00	1.32236110e-07	6.32565828e-08	6.89795275e-08
21.75           	-2.85583257e-09	2.01709357e+00	1.31767492e-07	6.30279136e-08	6.87395788e-08
21.8            	-2.85053372e-09	2.01690710e+00	1.31305200e-07	6.28020663e-08	6.85031338e-08
21.85           	-2.84557832e-09	2.01672143e+00	1.30867187e-07	6.25880153e-08	6.82791719e-08
21.9            	-2.84097760e-09	2.01653656e+00	1.30437372e-07	6.23777084e-08	6.80596636e-08
21.95           	-2.83673976e-09	2.01635249e+00	1.30014423e-07	6.21704718e-08	6.78439513e-08
22              	-2.83286770e-09	2.01616922e+00	1.29605066e-07	6.19696655e-08	6.76354009e-08
22.05           	-2.82936485e-09	2.01598675e+00	1.29205721e-07	6.17734955e-08	6.74322252e-08
22.1            	-2.82623465e-09	2.01580508e+00	1.28813438e-07	6.15804842e-08	6.72329535e-08
22.15           	-2.82347755e-09	2.01562420e+00	1.28430959e-07	6.13920020e-08	6.70389571e-08
22.2            	-2.82109257e-09	2.01544412e+00	1.28067522e-07	6.12126687e-08	6.68548538e-08
22.25           	-2.81908676e-09	2.01526483e+00	1.27702566e-07	6.10321962e-08	6.66703697e-08
22.3            	-2.81745792e-09	2.01508633e+00	1.27344156e-07	6.08546201e-08	6.64895359e-08
22.35           	-2.81620281e-09	2.01490863e+00	1.26994907e-07	6.06812508e-08	6.63136564e-08
22.4            	-2.81531836e-09	2.01473172e+00	1.26655915e-07	6.05126392e-08	6.61432759e-08
22.45           	-2.81480379e-09	2.01455559e+00	1.26323328e-07	6.03468602e-08	6.59764677e-08
22.5            	-2.81465875e-09	2.01438026e+00	1.25992993e-07	6.01818379e-08	6.58111554e-08
22.55           	-2.81487771e-09	2.01420571e+00	1.25667360e-07	6.00188023e-08	6.56485578e-08
22.6            	-2.81545484e-09	2.01403196e+00	1.25347945e-07	5.98585178e-08	6.54894275e-08
22.65           	-2.81638549e-09	2.01385898e+00	1.25031617e-07	5.96994231e-08	6.53321941e-08
22.7            	-2.81766309e-09	2.01368679e+00	1.24719436e-07	5.95420550e-08	6.51773812e-08
22.75           	-2.81928159e-09	2.01351539e+00	1.24410385e-07	5.93859108e-08	6.50244739e-08
22.8            	-2.82123408e-09	2.01334477e+00	1.24104273e-07	5.92309023e-08	6.48733705e-08
22.85           	-2.83025364e-09	2.01317493e+00	1.23831831e-07	5.90856620e-08	6.47461693e-08
22.9            	-2.83943684e-09	2.01300587e+00	1.23567875e-07	5.89445006e-08	6.46233743e-08
22.95           	-2.84751657e-09	2.01283759e+00	1.23270086e-07	5.87875267e-08	6.44825598e-08
23              	-2.85464997e-09	2.01267008e+00	1.22986408e-07	5.86385539e-08	6.43478539e-08
23.05           	-2.86115936e-09	2.01250335e+00	1.22696926e-07	5.84873035e-08	6.42096222e-08
23.1            	-2.86728830e-09	2.01233739e+00	1.22407888e-07	5.83366559e-08	6.40712325e-08
23.15           	-2.87320066e-09	2.01217221e+00	1.22124733e-07	5.81891659e-08	6.39355672e-08
23.2            	-2.87901162e-09	2.01200779e+00	1.21833416e-07	5.80376963e-08	6.37957195e-08
23.25           	-2.88479413e-09	2.01184415e+00	1.21545441e-07	5.78879261e-08	6.36575144e-08
23.3            	-2.89060114e-09	2.01168127e+00	1.21257400e-07	5.77380988e-08	6.35193011e-08
23.35           	-2.89646878e-09	2.01151916e+00	1.20969435e-07	5.75882488e-08	6.33811863e-08
23.4            	-2.90249787e-09	2.01135782e+00	1.19909817e-07	5.70524107e-08	6.28574064e-08
23.45           	-2.90797315e-09	2.01119723e+00	1.20530809e-07	5.73574313e-08	6.31733776e-08
23.5            	-2.91368204e-09	2.01103741e+00	1.19996443e-07	5.70845392e-08	6.29119033e-08
23.55           	-2.91948654e-09	2.01087834e+00	1.19728441e-07	5.69447339e-08	6.27837070e-08
23.6            	-2.92544874e-09	2.01072004e+00	1.19444702e-07	5.67969023e-08	6.26477998e-08
23.65           	-2.93158682e-09	2.01056248e+00	1.19156766e-07	5.66467960e-08	6.25099697e-08
23.7            	-2.93789911e-09	2.01040568e+00	1.18870972e-07	5.64975867e-08	6.23733849e-08
23.75           	-2.94438139e-09	2.01024963e+00	1.18585401e-07	5.63483194e-08	6.22370821e-08
23.8            	-2.95102730e-09	2.01009433e+00	1.18299920e-07	5.61989327e-08	6.21009873e-08
23.85           	-2.95783111e-09	2.00993977e+00	1.18013476e-07	5.60489071e-08	6.19645693e-08
23.9            	-2.96478521e-09	2.00978596e+00	1.17732699e-07	5.59015643e-08	6.18311347e-08
23.95           	-2.97188553e-09	2.00963289e+00	1.17447563e-07	5.57518961e-08	6.16956672e-08
24              	-2.97912464e-09	2.00948055e+00	1.17164079e-07	5.56029146e-08	6.15611639e-08
24.05           	-2.98649594e-09	2.00932896e+00	1.16880478e-07	5.54537431e-08	6.14267349e-08
24.1            	-2.99399108e-09	2.00917810e+00	1.16601576e-07	5.53067969e-08	6.12947791e-08
24.15           	-3.00160591e-09	2.00902796e+00	1.16318242e-07	5.51575153e-08	6.11607271e-08
24.2            	-3.00933146e-09	2.00887856e+00	1.16039135e-07	5.50102362e-08	6.10288991e-08
