# Forces       
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         forces(pressure viscous porous) moment(pressure viscous porous)
2.95000000e+00	((1.15385369e+00 -1.87818255e-07 9.05155231e-21) (2.71456225e-01 3.12668485e-09 -1.27093245e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.96691856e-19 -6.06301898e-21 1.10364192e-14) (-2.85536984e-20 1.30538943e-22 -7.67994423e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.00000000e+00	((1.15543590e+00 -1.89723640e-07 8.99850416e-21) (2.70592559e-01 3.08714505e-09 -1.27615989e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.97479253e-19 -6.07827083e-21 1.14271656e-14) (-2.86570663e-20 1.31029317e-22 -7.08223771e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.05000000e+00	((1.15659708e+00 -1.95293732e-07 8.94561335e-21) (2.69752722e-01 3.01993610e-09 -1.28093580e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.98169682e-19 -6.09189112e-21 1.13223233e-14) (-2.87758702e-20 1.31476354e-22 -6.56875656e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.10000000e+00	((1.15838882e+00 -2.13963529e-07 8.90141089e-21) (2.68946181e-01 2.84721815e-09 -1.28530996e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.98925242e-19 -6.11049792e-21 1.36895703e-14) (-2.88630890e-20 1.31884774e-22 -6.21400102e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.15000000e+00	((1.15895530e+00 -1.98414462e-07 8.85149318e-21) (2.68164243e-01 2.81144776e-09 -1.28859081e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.99430023e-19 -6.11927076e-21 1.26931885e-14) (-2.89374334e-20 1.32186487e-22 -5.95669297e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.20000000e+00	((1.15967394e+00 -2.06687896e-07 8.80577304e-21) (2.67405272e-01 2.75301071e-09 -1.29240059e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.99873005e-19 -6.13252590e-21 1.27690827e-14) (-2.90025471e-20 1.32541503e-22 -5.73281655e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.25000000e+00	((1.15884714e+00 -2.30197875e-07 8.74952711e-21) (2.66661181e-01 2.56938719e-09 -1.29461602e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.00185481e-19 -6.13567434e-21 1.39656082e-14) (-2.91145638e-20 1.32739596e-22 -5.59154934e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.30000000e+00	((1.15907602e+00 -2.13994598e-07 8.70434275e-21) (2.65938316e-01 2.50372092e-09 -1.29699540e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.00573893e-19 -6.14692283e-21 1.43110350e-14) (-2.91601150e-20 1.32954870e-22 -5.46788554e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.35000000e+00	((1.15842516e+00 -2.31832962e-07 8.65400972e-21) (2.65228187e-01 2.36958591e-09 -1.29841907e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.00775191e-19 -6.15202295e-21 1.43420432e-14) (-2.92623237e-20 1.33076420e-22 -5.41036707e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
3.40000000e+00	((1.15803158e+00 -2.34326151e-07 8.60773767e-21) (2.64531488e-01 2.24000255e-09 -1.29921530e-22) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.00972110e-19 -6.15852628e-21 1.58519031e-14) (-2.93540907e-20 1.33136636e-22 -5.41282824e-10) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
